737356,20181024, 60, -1, 56, 786, 1,53
737356,20181024, 1799, 1, 81, 409, -1,69
737356,20181024, 779, 1, 77, 667, -1,58
737356,20181024, 816, 1, 71, 1415, -1,49
737356,20181024, 687, 1, 70, 1971, -1,40
737356,20181024, 1039, 1, 75, 1942, -1,33
737356,20181024, 1868, 1, 60, 1462, -1,50
737356,20181024, 500, -1, 79, 650, 1,60
737356,20181024, 398, 1, 57, 1245, -1,38
737356,20181024, 568, 1, 66, 899, -1,46
737356,20181024, 594, -1, 100, 1785, 1,54
737357,20181025, 534, 1, 74, 35, -1,66
737357,20181025, 133, -1, 64, 1687, 1,59
737357,20181025, 1279, -1, 99, 445, 1,58
737357,20181025, 486, 1, 67, 869, -1,55
737357,20181025, 979, 1, 71, 1634, -1,40
737357,20181025, 1205, 1, 64, 1852, -1,50
737357,20181025, 2026, -1, 84, 1355, 1,54
737357,20181025, 91, 1, 91, 1802, -1,37
737357,20181025, 1181, 1, 86, 2044, -1,55
737357,20181025, 21, 1, 81, 676, -1,58
737357,20181025, 1580, -1, 66, 278, 1,64
737357,20181025, 223, 0, 75, 1970, 0,47
737358,20181026, 1178, -1, 64, 1276, 1,57
737358,20181026, 63, -1, 86, 56, 1,69
737358,20181026, 1759, 1, 93, 77, -1,53
737358,20181026, 239, 0, 109, 173, 0,76
737358,20181026, 1902, 1, 61, 245, -1,54
737358,20181026, 391, -1, 81, 781, 1,68
737358,20181026, 869, -1, 79, 1687, 1,63
737358,20181026, 1589, 1, 110, 853, -1,37
737358,20181026, 916, 1, 87, 1310, -1,49
737358,20181026, 1754, 0, 95, 937, 0,69
737358,20181026, 1665, 0, 61, 1000, 0,56
737358,20181026, 1074, 1, 72, 1401, -1,51
737358,20181026, 1123, -1, 109, 1329, 1,108
737358,20181026, 1360, 1, 55, 1852, -1,52
737358,20181026, 1420, 0, 85, 1274, 0,83
737358,20181026, 223, 0, 69, 938, 0,56
737358,20181026, 118, 0, 95, 1456, 0,45
737358,20181026, 1442, -1, 66, 2048, 1,57
737358,20181026, 248, -1, 58, 1343, 1,56
737358,20181026, 893, 1, 110, 29, -1,53
737358,20181026, 1511, 1, 67, 1789, -1,37
737358,20181026, 913, -1, 63, 183, 1,51
737358,20181026, 912, 1, 86, 1248, -1,60
737358,20181026, 1893, -1, 77, 2019, 1,76
737358,20181026, 1008, -1, 97, 171, 1,84
737358,20181026, 1466, -1, 81, 228, 1,76
737358,20181026, 1268, -1, 93, 1172, 1,61
737358,20181026, 1806, 1, 81, 1827, -1,62
737358,20181026, 182, 1, 71, 1560, -1,64
737358,20181026, 613, 1, 62, 1780, -1,50
737358,20181026, 1020, 1, 65, 665, -1,43
737358,20181026, 1389, 1, 92, 594, -1,69
737358,20181026, 2004, -1, 66, 1904, 1,64
737358,20181026, 638, -1, 71, 30, 1,68
737358,20181026, 385, -1, 70, 857, 1,62
737358,20181026, 85, -1, 80, 895, 1,72
737358,20181026, 1326, 1, 92, 41, -1,45
737358,20181026, 1688, -1, 71, 1461, 1,58
737358,20181026, 1192, -1, 52, 675, 1,50
737358,20181026, 1052, -1, 76, 931, 1,45
737359,20181027, 667, -1, 68, 409, 1,51
737359,20181027, 937, -1, 79, 570, 1,59
737359,20181027, 1931, 1, 84, 1605, -1,60
737359,20181027, 665, -1, 70, 582, 1,65
737359,20181027, 742, 1, 67, 663, -1,51
737359,20181027, 786, -1, 74, 835, 1,56
737359,20181027, 1420, -1, 70, 1276, 1,49
737359,20181027, 1784, 1, 62, 345, -1,61
737359,20181027, 586, 1, 89, 534, -1,77
737359,20181027, 669, 1, 88, 2046, -1,57
737359,20181027, 1759, 1, 73, 1000, -1,54
737359,20181027, 1589, 1, 72, 1282, -1,40
737359,20181027, 1178, 0, 69, 1274, 0,55
737359,20181027, 1665, 0, 59, 77, 0,46
737359,20181027, 136, 1, 69, 1501, -1,62
737359,20181027, 139, 1, 79, 173, -1,60
737359,20181027, 245, 0, 57, 781, 0,51
737359,20181027, 803, 1, 73, 1183, -1,69
737359,20181027, 1648, -1, 66, 779, 1,58
737359,20181027, 916, 1, 70, 1401, -1,56
737359,20181027, 1074, 0, 85, 1310, 0,55
737359,20181027, 35, 1, 57, 2004, -1,51
737359,20181027, 748, 1, 58, 223, -1,48
737359,20181027, 1360, -1, 55, 1205, 1,45
737359,20181027, 1341, 1, 91, 1678, -1,61
737359,20181027, 1950, 1, 96, 1802, -1,63
737359,20181027, 391, -1, 93, 1902, 1,43
737359,20181027, 491, -1, 87, 1923, 1,69
737359,20181027, 63, 0, 87, 876, 0,52
737359,20181027, 705, 1, 83, 413, -1,49
737359,20181027, 1799, -1, 93, 941, 1,67
737359,20181027, 172, -1, 83, 255, 1,82
737359,20181027, 239, 0, 98, 734, 0,42
737359,20181027, 1039, 1, 74, 2017, -1,66
737359,20181027, 21, -1, 74, 676, 1,56
737359,20181027, 893, 1, 81, 29, -1,60
737359,20181027, 1971, -1, 68, 913, 1,65
737359,20181027, 687, -1, 70, 183, 1,63
737359,20181027, 1008, -1, 86, 171, 1,61
737359,20181027, 1466, -1, 85, 228, 1,75
737359,20181027, 1893, -1, 79, 2019, 1,67
737359,20181027, 1806, 1, 79, 1827, -1,57
737359,20181027, 613, 1, 58, 1780, -1,44
737359,20181027, 1560, -1, 70, 182, 1,60
737359,20181027, 439, 0, 87, 594, 0,85
737359,20181027, 568, -1, 84, 398, 1,47
737359,20181027, 1658, 1, 77, 1462, -1,61
737359,20181027, 30, 1, 74, 638, -1,72
737359,20181027, 1593, 1, 82, 1563, -1,31
737359,20181027, 973, -1, 55, 650, 1,30
737359,20181027, 1705, -1, 64, 738, 1,60
737359,20181027, 857, 1, 50, 385, -1,45
737359,20181027, 1192, -1, 72, 675, 1,53
737359,20181027, 1326, 1, 85, 41, -1,58
737359,20181027, 85, 1, 58, 895, -1,55
737359,20181027, 1268, -1, 107, 1172, 1,61
737360,20181028, 979, -1, 77, 975, 1,75
737360,20181028, 1593, 1, 80, 1563, -1,38
737360,20181028, 1162, 1, 73, 1163, -1,46
737361,20181029, 406, -1, 76, 2026, 1,64
737361,20181029, 359, 1, 67, 1751, -1,55
737361,20181029, 118, 1, 118, 1687, -1,81
737361,20181029, 139, 1, 106, 419, -1,47
737361,20181029, 195, 1, 84, 345, -1,65
737361,20181029, 1368, 1, 58, 1384, -1,55
737361,20181029, 1769, -1, 78, 1634, 1,70
737361,20181029, 711, 1, 78, 133, -1,56
737361,20181029, 1930, 1, 80, 594, -1,69
737362,20181030, 136, -1, 78, 742, 1,63
737362,20181030, 781, 1, 89, 409, -1,39
737362,20181030, 663, -1, 76, 60, 1,72
737362,20181030, 77, 1, 84, 853, -1,60
737362,20181030, 446, 1, 60, 1879, -1,55
737362,20181030, 835, -1, 85, 1601, 1,59
737362,20181030, 1759, 1, 94, 1282, -1,48
737362,20181030, 1490, -1, 45, 1648, 1,35
737362,20181030, 2037, 1, 48, 157, -1,44
737362,20181030, 176, 1, 106, 445, -1,71
737362,20181030, 406, -1, 66, 1355, 1,39
737362,20181030, 789, 1, 81, 762, -1,61
737362,20181030, 786, 1, 67, 1501, -1,57
737362,20181030, 667, -1, 107, 2035, 1,43
737362,20181030, 1713, 1, 121, 97, -1,29
737362,20181030, 937, 1, 100, 582, -1,63
737362,20181030, 869, 1, 83, 712, -1,76
737362,20181030, 1703, 1, 81, 1897, -1,64
737362,20181030, 570, 1, 72, 1376, -1,57
737362,20181030, 1634, 1, 74, 818, -1,61
737362,20181030, 500, 1, 88, 278, -1,62
737362,20181030, 568, -1, 77, 1130, 1,42
737362,20181030, 1047, -1, 78, 1850, 1,28
737362,20181030, 1507, 1, 104, 1302, -1,31
737363,20181031, 1776, -1, 74, 1399, 1,55
737363,20181031, 803, 1, 75, 779, -1,59
737363,20181031, 1897, -1, 60, 806, 1,50
737363,20181031, 1083, -1, 88, 1643, 1,70
737363,20181031, 2041, 1, 77, 1717, -1,60
737363,20181031, 1168, -1, 65, 1923, 1,57
737363,20181031, 1089, 1, 79, 274, -1,62
737363,20181031, 483, 1, 105, 818, -1,61
737363,20181031, 2029, 1, 76, 941, -1,52
737363,20181031, 1511, 1, 74, 687, -1,59
737364,20181101, 582, -1, 75, 173, 1,67
737364,20181101, 1852, 1, 76, 1205, -1,73
737364,20181101, 502, 1, 90, 65, -1,45
737364,20181101, 163, -1, 85, 111, 1,67
737364,20181101, 517, -1, 63, 146, 1,51
737364,20181101, 211, 1, 60, 755, -1,57
737364,20181101, 509, -1, 57, 342, 1,47
737364,20181101, 1464, -1, 61, 348, 1,43
737364,20181101, 367, 1, 83, 1362, -1,65
737364,20181101, 1306, 0, 101, 372, 0,26
737364,20181101, 403, -1, 62, 740, 1,56
737364,20181101, 1371, 1, 68, 469, -1,32
737364,20181101, 703, -1, 114, 1271, 1,42
737364,20181101, 798, 1, 91, 725, -1,54
737364,20181101, 732, -1, 82, 1159, 1,72
737364,20181101, 801, 1, 78, 917, -1,57
737364,20181101, 890, 1, 80, 2013, -1,67
737364,20181101, 1926, -1, 61, 1065, 1,57
737364,20181101, 1090, 0, 77, 1068, 0,51
737364,20181101, 1094, 0, 71, 1219, 0,49
737364,20181101, 1235, 1, 87, 1206, -1,48
737364,20181101, 1556, 1, 68, 1519, -1,66
737364,20181101, 1627, 0, 75, 1786, 0,59
737364,20181101, 1781, -1, 100, 1086, 1,64
737364,20181101, 1974, 0, 77, 1385, 0,52
737364,20181101, 46, -1, 82, 839, 1,58
737364,20181101, 557, -1, 55, 1263, 1,40
737364,20181101, 1332, 1, 74, 635, -1,56
737364,20181101, 1408, -1, 58, 754, 1,52
737364,20181101, 536, 1, 70, 776, -1,64
737364,20181101, 817, -1, 73, 1788, 1,49
737364,20181101, 1036, 1, 60, 999, -1,42
737364,20181101, 1135, -1, 98, 579, 1,56
737364,20181101, 1156, 1, 68, 2005, -1,63
737364,20181101, 1607, -1, 60, 54, 1,42
737364,20181101, 262, 1, 54, 721, -1,51
737364,20181101, 1366, -1, 73, 1143, 1,41
737364,20181101, 188, -1, 51, 1567, 1,40
737364,20181101, 615, 1, 73, 156, -1,39
737364,20181101, 534, 1, 69, 1950, -1,60
737364,20181101, 289, 1, 68, 601, -1,46
737364,20181101, 136, 1, 76, 1310, -1,51
737364,20181101, 1020, 1, 79, 195, -1,65
737364,20181101, 439, 1, 82, 2037, -1,68
737364,20181101, 1181, 1, 76, 482, -1,49
737364,20181101, 1012, 1, 81, 789, -1,63
737364,20181101, 1684, 1, 65, 1114, -1,64
737364,20181101, 885, -1, 69, 704, 1,39
737364,20181101, 1739, 1, 74, 269, -1,64
737364,20181101, 1089, -1, 86, 118, 1,74
737364,20181101, 1599, -1, 63, 916, 1,56
737364,20181101, 665, 1, 78, 390, -1,72
737364,20181101, 353, 1, 75, 1301, -1,65
737364,20181101, 251, 1, 81, 232, -1,34
737364,20181101, 1846, 1, 84, 853, -1,67
737364,20181101, 1228, 1, 91, 881, -1,81
737364,20181101, 51, 0, 80, 1743, 0,66
737364,20181101, 1904, 1, 65, 172, -1,53
737364,20181101, 345, 1, 74, 175, -1,68
737364,20181101, 1157, 0, 68, 519, 0,49
737364,20181101, 452, 1, 53, 1470, -1,49
737364,20181101, 757, 1, 96, 1496, -1,13
737364,20181101, 876, 1, 71, 938, -1,68
737364,20181101, 592, 1, 93, 594, -1,55
737364,20181101, 758, -1, 73, 1245, 1,28
737364,20181101, 1882, -1, 75, 237, 1,54
737364,20181101, 680, 1, 75, 1369, -1,45
737364,20181101, 313, 1, 57, 328, -1,54
737364,20181101, 1063, 1, 1, 192, -1,0
737365,20181102, 2026, 1, 72, 1338, -1,63
737365,20181102, 98, -1, 72, 1342, 1,60
737365,20181102, 2041, 1, 76, 586, -1,58
737365,20181102, 906, 0, 92, 979, 0,84
737365,20181102, 1207, -1, 93, 36, 1,76
737365,20181102, 51, -1, 77, 111, 1,43
737365,20181102, 102, 1, 64, 820, -1,35
737365,20181102, 148, 0, 78, 447, 0,58
737365,20181102, 189, -1, 75, 588, 1,73
737365,20181102, 207, 0, 45, 866, 0,30
737365,20181102, 257, 1, 81, 1340, -1,45
737365,20181102, 211, 0, 61, 1235, 0,58
737365,20181102, 1377, 1, 90, 273, -1,52
737365,20181102, 1796, -1, 58, 323, 1,51
737365,20181102, 1160, 1, 65, 341, -1,43
737365,20181102, 1038, 1, 77, 343, -1,40
737365,20181102, 1519, -1, 71, 350, 1,41
737365,20181102, 1631, 0, 66, 908, 0,48
737365,20181102, 1627, 0, 82, 372, 0,23
737365,20181102, 459, 0, 72, 1849, 0,55
737365,20181102, 690, 0, 70, 461, 0,51
737365,20181102, 1710, 1, 56, 487, -1,49
737365,20181102, 504, 0, 83, 1358, 0,65
737365,20181102, 596, -1, 66, 784, 1,59
737365,20181102, 1929, 1, 69, 645, -1,55
737365,20181102, 730, 1, 87, 1077, -1,85
737365,20181102, 755, 0, 65, 1385, 0,45
737365,20181102, 783, 0, 73, 1741, 0,56
737365,20181102, 821, -1, 90, 1470, 1,61
737365,20181102, 441, -1, 64, 849, 1,35
737365,20181102, 1579, 0, 71, 859, 0,59
737365,20181102, 954, 0, 83, 898, 0,72
737365,20181102, 1127, 1, 77, 1019, -1,38
737365,20181102, 1090, 0, 82, 1786, 0,68
737365,20181102, 1266, -1, 71, 1264, 1,60
737365,20181102, 1974, 0, 80, 1206, 0,70
737365,20181102, 1306, 0, 62, 1068, 0,41
737365,20181102, 1584, 1, 74, 1910, -1,64
737365,20181102, 1617, 1, 72, 1903, -1,60
737365,20181102, 525, 0, 65, 1918, 0,54
737365,20181102, 112, 0, 61, 539, 0,47
737365,20181102, 266, 0, 66, 928, 0,47
737365,20181102, 700, 1, 83, 267, -1,57
737365,20181102, 604, 0, 75, 1196, 0,66
737365,20181102, 1202, 1, 95, 768, -1,89
737365,20181102, 828, 1, 90, 1642, -1,41
737365,20181102, 888, -1, 79, 1193, 1,56
737365,20181102, 942, 0, 75, 1629, 0,49
737365,20181102, 965, 1, 95, 1144, -1,73
737365,20181102, 1149, -1, 80, 1364, 1,74
737365,20181102, 1568, -1, 99, 962, 1,45
737365,20181102, 391, 1, 100, 1380, -1,55
737365,20181102, 491, 1, 71, 1879, -1,59
737365,20181102, 669, 0, 103, 1712, 0,47
737365,20181102, 1902, -1, 63, 1601, 1,59
737365,20181102, 57, -1, 62, 99, 1,59
737365,20181102, 106, 1, 78, 356, -1,54
737365,20181102, 1173, 1, 62, 355, -1,54
737365,20181102, 317, 0, 72, 1544, 0,64
737365,20181102, 480, 0, 113, 462, 0,33
737365,20181102, 1533, 0, 58, 959, 0,50
737365,20181102, 1057, 0, 100, 1067, 0,60
737365,20181102, 1104, -1, 70, 1892, 1,52
737365,20181102, 1106, 1, 101, 1403, -1,57
737365,20181102, 2052, -1, 96, 1315, 1,50
737365,20181102, 1480, 0, 72, 1966, 0,66
737365,20181102, 1550, 1, 89, 1620, -1,48
737365,20181102, 358, 0, 57, 1551, 0,41
737365,20181102, 1554, 1, 69, 1753, -1,68
737365,20181102, 63, 1, 106, 544, -1,105
737365,20181102, 91, 1, 72, 1897, -1,46
737365,20181102, 118, 1, 66, 1318, -1,59
737365,20181102, 127, 0, 84, 1686, 0,76
737365,20181102, 1589, -1, 72, 157, 1,50
737365,20181102, 176, -1, 72, 1708, 1,63
737365,20181102, 1181, 1, 100, 232, -1,61
737365,20181102, 379, 1, 72, 245, -1,62
737365,20181102, 1042, 1, 75, 280, -1,53
737365,20181102, 359, 1, 88, 1643, -1,44
737365,20181102, 762, -1, 72, 409, 1,42
737365,20181102, 781, 0, 74, 949, 0,35
737365,20181102, 2010, 0, 88, 1123, 0,37
737365,20181102, 1153, 0, 100, 1329, 0,88
737365,20181102, 1170, 0, 69, 1651, 0,58
737365,20181102, 1183, -1, 65, 1501, 1,51
737365,20181102, 1389, 1, 68, 1401, -1,62
737365,20181102, 1805, 0, 91, 678, 0,44
737365,20181102, 1618, 1, 68, 1277, -1,51
737365,20181102, 418, 0, 71, 1210, 0,64
737365,20181102, 1762, 1, 69, 269, -1,47
737365,20181102, 137, 0, 63, 1360, 0,49
737365,20181102, 847, -1, 81, 1652, 1,78
737365,20181102, 1279, 1, 94, 619, -1,55
737365,20181102, 329, 1, 91, 413, -1,38
737365,20181102, 436, 1, 87, 698, -1,48
737365,20181102, 1666, 0, 82, 486, 0,49
737365,20181102, 712, -1, 69, 711, 1,54
737365,20181102, 1830, 1, 69, 1187, -1,62
737365,20181102, 209, 0, 76, 877, 0,50
737365,20181102, 1600, 0, 72, 872, 0,62
737365,20181102, 1365, 0, 79, 1483, 0,57
737365,20181102, 1442, -1, 58, 1971, 1,48
737365,20181102, 1789, 1, 75, 29, -1,60
737365,20181102, 1039, -1, 81, 183, 1,62
737365,20181102, 248, 1, 74, 913, -1,53
737365,20181102, 893, -1, 79, 1248, 1,61
737365,20181102, 1343, 1, 90, 1942, -1,47
737365,20181102, 2017, 1, 97, 2048, -1,76
737365,20181102, 1590, 0, 93, 1485, 0,42
737365,20181102, 175, 1, 84, 1930, -1,57
737365,20181102, 223, -1, 55, 523, 1,49
737365,20181102, 654, 0, 78, 659, 0,69
737365,20181102, 1561, 1, 71, 339, -1,57
737365,20181102, 581, -1, 64, 1894, 1,61
737365,20181102, 316, 0, 78, 1362, 0,66
737365,20181102, 1613, 0, 65, 520, 0,60
737365,20181102, 574, 0, 87, 1531, 0,84
737365,20181102, 1647, 0, 1, 1839, 0,0
737365,20181102, 1088, -1, 1, 1416, 1,0
737365,20181102, 500, -1, 75, 1580, 1,62
737365,20181102, 30, -1, 89, 973, 1,54
737365,20181102, 1593, -1, 80, 1462, 1,66
737365,20181102, 905, 1, 55, 492, -1,41
737365,20181102, 243, -1, 84, 376, 1,44
737365,20181102, 1512, 1, 53, 41, -1,41
737365,20181102, 85, -1, 68, 675, 1,60
737365,20181102, 1192, -1, 69, 861, 1,55
737365,20181102, 895, 1, 74, 385, -1,54
737365,20181102, 1326, 1, 113, 180, -1,63
737365,20181102, 1387, -1, 83, 594, 1,76
737365,20181102, 1074, 1, 97, 2035, -1,39
737365,20181102, 1091, 1, 108, 1695, -1,67
737365,20181102, 1046, 1, 73, 1932, -1,38
737365,20181102, 237, 1, 81, 1319, -1,61
737366,20181103, 2029, 0, 59, 245, 0,56
737366,20181103, 380, 1, 64, 847, -1,58
737366,20181103, 1042, 1, 66, 1360, -1,46
737366,20181103, 2026, 1, 69, 1274, -1,67
737366,20181103, 1469, 1, 79, 937, -1,70
737366,20181103, 486, 0, 72, 1380, 0,63
737366,20181103, 979, 0, 91, 586, 0,73
737366,20181103, 663, 1, 67, 970, -1,62
737366,20181103, 665, -1, 65, 667, 1,61
737366,20181103, 1630, -1, 72, 790, 1,51
737366,20181103, 2041, 1, 75, 906, -1,71
737366,20181103, 588, 1, 84, 76, -1,41
737366,20181103, 207, -1, 85, 1710, 1,55
737366,20181103, 211, 0, 79, 1974, 0,58
737366,20181103, 1755, 1, 104, 273, -1,38
737366,20181103, 275, 0, 90, 1340, 0,64
737366,20181103, 1377, 1, 63, 300, -1,53
737366,20181103, 308, 1, 81, 519, -1,29
737366,20181103, 337, -1, 86, 1261, 1,48
737366,20181103, 1762, 0, 92, 343, 0,73
